[ 00:42:31.791 -->  00:42:37.308] 3 SPEAKER_03
[ 00:42:37.699 -->  00:42:39.397] 3 SPEAKER_03
[ 00:42:40.195 -->  00:42:49.159] 3 SPEAKER_03
[ 00:42:49.516 -->  00:42:56.646] 3 SPEAKER_03
[ 00:42:57.054 -->  00:43:01.519] 3 SPEAKER_03
[ 00:43:01.994 -->  00:43:04.694] 3 SPEAKER_03
[ 00:43:04.711 -->  00:43:04.728] 3 SPEAKER_03
[ 00:43:04.728 -->  00:43:05.390] 0 SPEAKER_00
[ 00:43:04.966 -->  00:43:06.544] 3 SPEAKER_03
[ 00:43:06.799 -->  00:43:12.164] 3 SPEAKER_03
[ 00:43:10.823 -->  00:43:11.808] 0 SPEAKER_00
[ 00:43:12.419 -->  00:43:19.533] 3 SPEAKER_03
[ 00:43:17.597 -->  00:43:18.039] 0 SPEAKER_00
[ 00:43:20.551 -->  00:43:23.183] 3 SPEAKER_03
[ 00:43:23.777 -->  00:43:27.088] 3 SPEAKER_03
[ 00:43:27.173 -->  00:43:29.346] 3 SPEAKER_03
[ 00:43:27.275 -->  00:43:27.546] 1 SPEAKER_01
[ 00:43:29.940 -->  00:43:32.198] 3 SPEAKER_03
[ 00:43:33.743 -->  00:43:37.224] 3 SPEAKER_03
[ 00:43:38.293 -->  00:43:39.023] 3 SPEAKER_03
[ 00:43:39.091 -->  00:43:39.838] 3 SPEAKER_03
[ 00:43:40.161 -->  00:43:40.534] 0 SPEAKER_00
[ 00:43:40.534 -->  00:43:42.640] 3 SPEAKER_03
[ 00:43:42.928 -->  00:43:45.407] 3 SPEAKER_03
[ 00:43:46.069 -->  00:43:47.308] 3 SPEAKER_03
[ 00:43:47.903 -->  00:43:50.704] 3 SPEAKER_03
[ 00:43:51.112 -->  00:43:59.023] 3 SPEAKER_03
[ 00:43:51.196 -->  00:43:51.774] 0 SPEAKER_00
[ 00:43:59.533 -->  00:44:00.449] 3 SPEAKER_03
[ 00:44:00.772 -->  00:44:03.387] 3 SPEAKER_03
[ 00:44:03.879 -->  00:44:08.039] 3 SPEAKER_03
[ 00:44:07.716 -->  00:44:07.971] 0 SPEAKER_00
[ 00:44:08.429 -->  00:44:16.392] 3 SPEAKER_03
[ 00:44:16.833 -->  00:44:20.280] 3 SPEAKER_03
[ 00:44:20.823 -->  00:44:22.198] 3 SPEAKER_03
[ 00:44:22.555 -->  00:44:30.789] 3 SPEAKER_03
[ 00:44:30.840 -->  00:44:30.908] 3 SPEAKER_03
[ 00:44:30.908 -->  00:44:31.213] 0 SPEAKER_00
[ 00:44:31.213 -->  00:44:33.488] 3 SPEAKER_03
[ 00:44:33.947 -->  00:44:37.003] 3 SPEAKER_03
